customer_id,full_name,pan,age,gender,dependents,monthly_income_inr,employment_type,years_in_current_job,existing_loans,existing_emi_inr,loan_purpose,loan_amount_inr,loan_duration_months,housing_status,pincode,city,state
CUST-2026-D01552,Chanakya Soman,YPMTY8961N,27,M,2,77353,Business,6,3,30189,Business Loan,9649838,24,Rent,917438,Avadi,Odisha
CUST-2026-D01553,Upkaar Mannan,MPDBI2142D,53,M,3,51734,Business,7,1,9767,Personal Loan,391947,36,Rent,829731,Hindupur,Bihar
CUST-2026-D01554,Banjeet Gill,AVGJP3709J,32,F,1,145481,Retired,1,3,63068,Personal Loan,629764,24,Rent,587626,Gandhidham,Andhra Pradesh
CUST-2026-D01555,Tanish Krishna,JOGAE5701R,41,F,1,45417,Self-Employed,5,2,14534,Marriage Loan,1044369,24,Rent,447217,Amaravati,Rajasthan
CUST-2026-D01556,Adya Mittal,DFSED2856V,48,F,0,164187,Self-Employed,27,1,34203,Car Loan,2357857,84,Family,458220,Mehsana,Meghalaya
CUST-2026-D01557,Aarush Mand,WWAGK5587U,61,M,4,15000,Salaried,16,0,0,Car Loan,1308523,84,Own,198729,Bhalswa Jahangir Pur,Uttarakhand
CUST-2026-D01558,Azad Zachariah,FYHKD0399M,51,M,0,43699,Professional,30,3,14863,Personal Loan,1151881,12,Family,659540,Bhagalpur,Uttar Pradesh
CUST-2026-D01559,Ekaja Choudhury,NNYKS1633F,40,F,2,46835,Self-Employed,4,2,20708,Education Loan,371875,120,Family,620483,Dehradun,Kerala
CUST-2026-D01560,Noah Soman,KEADO3578H,53,M,2,25623,Self-Employed,12,1,4922,Personal Loan,908737,60,Rent,372504,Nizamabad,Bihar
CUST-2026-D01561,Eshana Mangat,MNSDH0704I,32,F,1,40200,Professional,0,0,0,Car Loan,871879,48,Rent,891094,Patna,Maharashtra
CUST-2026-D01562,Sanaya Dada,KYRCC6152Z,44,M,2,64736,Self-Employed,7,1,11485,Business Loan,520583,12,Own,675843,Etawah,Madhya Pradesh
CUST-2026-D01563,Balvan Koshy,MBPAM3710Z,39,F,2,96767,Salaried,1,1,41174,Personal Loan,710994,12,Rent,716690,Bhilwara,Sikkim
CUST-2026-D01564,Naksh Morar,QDHSO4708Q,36,F,3,26254,Self-Employed,8,0,0,Personal Loan,1586361,36,Rent,805414,Srinagar,Kerala
CUST-2026-D01565,Kabir Muni,UGQJE6865D,40,F,3,48005,Salaried,4,1,11445,Home Loan,14514894,240,Own,970831,Serampore,Andhra Pradesh
CUST-2026-D01566,Niharika Bora,TDFGC3243N,26,F,3,19895,Salaried,3,1,3258,Business Loan,9069664,36,Own,656851,Rohtak,Meghalaya
CUST-2026-D01567,Vyanjana Parmar,CFIOP8690O,46,F,2,32949,Business,3,2,11112,Personal Loan,201640,24,Rent,480413,Sonipat,Odisha
CUST-2026-D01568,Brijesh Sekhon,AALLX4253H,41,M,3,19708,Self-Employed,6,1,6374,Car Loan,763979,84,Own,130611,Satara,Nagaland
CUST-2026-D01569,Timothy Chokshi,JUNCG7348J,57,M,3,26920,Self-Employed,6,1,7187,Car Loan,696228,48,Rent,966125,Tadepalligudem,Odisha
CUST-2026-D01570,Chasmum Goda,FFRVT4140G,48,M,4,43229,Business,16,2,17227,Personal Loan,700367,60,Own,141698,Chapra,Arunachal Pradesh
CUST-2026-D01571,Nidhi Ahluwalia,IAETA1381D,24,M,2,243851,Salaried,2,1,83059,Home Loan,13794528,240,Rent,211414,Gurgaon,Himachal Pradesh
CUST-2026-D01572,Aditya Johal,RLTGP0067O,36,F,2,94706,Salaried,0,1,31192,Car Loan,2231572,84,Rent,560758,Kalyan-Dombivli,Kerala
CUST-2026-D01573,Gautam Memon,OWUTJ5882L,47,F,1,27215,Salaried,2,0,0,Personal Loan,203626,60,Rent,889666,North Dumdum,Tripura
CUST-2026-D01574,Amaira Mohanty,NMVVY0944N,51,M,2,79383,Salaried,29,0,0,Car Loan,692904,60,Rent,712220,Anand,Gujarat
CUST-2026-D01575,Anjali Sathe,GTNKE5980R,28,M,2,86793,Professional,0,2,28250,Car Loan,2339841,84,Rent,420087,Maheshtala,Manipur
CUST-2026-D01576,Ranveer Bahl,ANGVT6235H,54,F,1,37714,Homemaker,9,0,0,Car Loan,337104,60,Rent,636136,Firozabad,Sikkim
CUST-2026-D01577,Mekhala Sunder,FFBZH6048H,38,F,4,50886,Business,9,0,0,Personal Loan,749126,36,Own,362391,Chapra,Kerala
CUST-2026-D01578,Yashodhara Bhasin,IUUAI1261S,56,M,1,38299,Self-Employed,26,0,0,Home Loan,3015862,300,Rent,436970,Nangloi Jat,Karnataka
CUST-2026-D01579,Sanaya Bala,ZKKWB8948L,36,M,1,15000,Self-Employed,12,0,0,Education Loan,1246884,84,Own,592757,Serampore,Rajasthan
CUST-2026-D01580,Ojasvi Nanda,PGBJI6076B,49,F,2,89606,Salaried,19,3,27689,Business Loan,9165571,36,Rent,875704,Fatehpur,Odisha
CUST-2026-D01581,Wishi Bhattacharyya,XOPVS6215H,42,F,4,218966,Self-Employed,20,2,80549,Business Loan,8299991,12,Family,763766,Imphal,Himachal Pradesh
CUST-2026-D01582,Tarak Loke,FDMGX7241F,52,M,3,60038,Self-Employed,16,1,12753,Car Loan,968222,48,Rent,404067,Kadapa,Odisha
CUST-2026-D01583,Aryan Gole,DBITB5911O,47,F,2,179713,Professional,16,1,70157,Education Loan,3518532,120,Own,853908,Guntur,Kerala
CUST-2026-D01584,Qarin Kala,DOHFR2752N,22,M,1,86815,Business,0,3,17310,Car Loan,2499427,36,Rent,171078,Mahbubnagar,Himachal Pradesh
CUST-2026-D01585,Yauvani Mangal,AVZIO4022S,31,M,1,76427,Self-Employed,0,2,28388,Marriage Loan,824095,48,Own,779176,Mathura,Meghalaya
CUST-2026-D01586,Utkarsh Barad,VIDEJ2089X,40,F,4,71182,Self-Employed,8,2,12693,Home Loan,5590234,300,Rent,906135,Thrissur,Rajasthan
CUST-2026-D01587,Ryan Manda,EKXTJ0892S,43,M,2,96349,Salaried,4,0,0,Car Loan,1035219,48,Own,865069,Junagadh,Madhya Pradesh
CUST-2026-D01588,Harrison More,DOETR1012Q,37,F,2,41591,Self-Employed,12,2,15196,Education Loan,4316393,180,Rent,718329,Udaipur,Kerala
CUST-2026-D01589,George Saini,SGMQJ2109V,40,F,2,53809,Salaried,9,1,23037,Personal Loan,1898961,36,Family,702134,Unnao,Himachal Pradesh
CUST-2026-D01590,Kevin Date,XSHNA6833B,43,M,3,29881,Self-Employed,11,1,4981,Education Loan,2795685,60,Family,248980,Allahabad,Bihar
CUST-2026-D01591,Devansh Kumer,FJXOV8010M,25,M,1,123308,Salaried,1,3,48428,Car Loan,2100571,48,Rent,708663,Nanded,Kerala
CUST-2026-D01592,Umang Bir,HMBNS5710B,42,M,0,33685,Salaried,6,0,0,Personal Loan,93449,48,Rent,433896,Panipat,Telangana
CUST-2026-D01593,Meera Bhakta,NVTYL3090H,57,M,0,25054,Self-Employed,9,1,6175,Personal Loan,1976999,24,Rent,246364,Parbhani,Bihar
CUST-2026-D01594,Elijah Chowdhury,XKTLL1734X,41,F,1,15000,Self-Employed,2,2,4618,Personal Loan,767974,12,Own,304809,Kakinada,Madhya Pradesh
CUST-2026-D01595,Ati Parmar,WCIYP5325S,55,F,1,61237,Self-Employed,18,1,20727,Car Loan,797063,48,Own,297654,Erode,Uttar Pradesh
CUST-2026-D01596,Yug Lanka,TZXEH3198H,53,M,4,133491,Self-Employed,16,1,28092,Car Loan,1476782,60,Own,265748,Sonipat,Odisha
CUST-2026-D01597,Vyanjana Ahluwalia,RNSQV2314E,42,M,1,34724,Self-Employed,10,0,0,Marriage Loan,392923,48,Rent,562769,Munger,Andhra Pradesh
CUST-2026-D01598,Laksh Chatterjee,DCREM7540U,41,F,2,54359,Self-Employed,5,1,15468,Education Loan,2830057,180,Rent,294116,Nanded,Gujarat
CUST-2026-D01599,Mohini Lalla,NYCEB1076F,59,F,2,65688,Salaried,1,1,29326,Personal Loan,1568056,60,Rent,830154,Thane,Uttarakhand
CUST-2026-D01600,Atharv Nagarajan,PSFTW3260M,31,M,3,104143,Self-Employed,10,2,20431,Business Loan,1401170,36,Rent,756501,Ulhasnagar,Mizoram
CUST-2026-D01601,Nihal Menon,GMQAX7027T,38,M,1,34644,Self-Employed,4,0,0,Home Loan,3086035,120,Family,809197,Anantapur,Uttarakhand
CUST-2026-D01602,Vrishti Nadkarni,SPVWH4073H,53,F,2,94267,Self-Employed,8,2,29739,Business Loan,1249736,36,Own,890013,Pune,Rajasthan
CUST-2026-D01603,Sudiksha Balasubramanian,DUKAD1865X,49,M,1,56630,Salaried,21,0,0,Home Loan,8919071,300,Rent,892049,Nangloi Jat,Kerala
CUST-2026-D01604,Lucky Hayer,IEFFJ9281X,39,M,1,85846,Salaried,6,1,23709,Home Loan,6755620,180,Rent,440598,Motihari,Kerala
CUST-2026-D01605,Devika Sarkar,XNTQJ0620C,45,M,3,26854,Self-Employed,10,1,9736,Home Loan,11728365,180,Own,672265,Agartala,Himachal Pradesh
CUST-2026-D01606,Advik Pandit,DTBWM5016E,49,M,1,169906,Business,12,0,0,Personal Loan,882783,48,Rent,307720,Kalyan-Dombivli,Chhattisgarh
CUST-2026-D01607,Kashvi Parikh,OIMDK7038T,44,M,5,97749,Self-Employed,4,0,0,Car Loan,953845,84,Family,381787,Gandhidham,Assam
CUST-2026-D01608,Yashasvi Swaminathan,JISBI4031N,57,F,1,157569,Business,13,1,37500,Education Loan,924693,60,Own,344527,Allahabad,Arunachal Pradesh
CUST-2026-D01609,Fitan Mangat,RILAV1763V,42,F,4,113907,Business,11,2,41063,Car Loan,480558,60,Own,957627,Sirsa,Nagaland
CUST-2026-D01610,Hemangini Tank,QMFRO4123Q,29,M,3,84118,Professional,4,1,32592,Education Loan,1219018,180,Own,168416,Kishanganj,Assam
CUST-2026-D01611,Daksha Oommen,JXNIL0930C,25,F,2,61522,Professional,4,2,22374,Personal Loan,205647,36,Rent,647074,Aurangabad,Manipur
CUST-2026-D01612,Bakhshi Tailor,NDGHQ2199M,26,F,4,52995,Salaried,0,2,18984,Personal Loan,1673686,36,Family,766581,Alwar,Karnataka
CUST-2026-D01613,Deepa Chaudhry,NCNAL3048C,39,F,3,56859,Self-Employed,7,1,13438,Business Loan,8912764,12,Rent,533252,Rajpur Sonarpur,Haryana
CUST-2026-D01614,Theodore Mahajan,MPKWA6041M,45,F,1,32277,Self-Employed,12,1,8958,Education Loan,2285136,120,Rent,780481,Noida,Chhattisgarh
CUST-2026-D01615,Divya Wadhwa,VAJPH9013N,33,M,2,26386,Salaried,10,1,10636,Car Loan,439944,60,Family,859704,Bhopal,Mizoram
CUST-2026-D01616,Jatin Goel,ZJIPA7267Z,41,M,1,75046,Self-Employed,1,2,23022,Personal Loan,1357882,12,Own,235242,Mysore,Meghalaya
CUST-2026-D01617,Champak Parmer,VHRWO4803I,41,F,2,115319,Professional,11,1,19900,Personal Loan,669596,60,Rent,830907,Bally,Tripura
CUST-2026-D01618,Anamika Ahuja,ADJNY2535X,32,F,2,74469,Salaried,4,1,31947,Home Loan,5445149,300,Rent,277295,Shahjahanpur,Chhattisgarh
CUST-2026-D01619,Omkaar Vasa,SDGCA7890B,49,F,1,48917,Self-Employed,27,0,0,Car Loan,2451843,36,Rent,707766,Bahraich,Telangana
CUST-2026-D01620,Rachana Dutt,TEZJG8309H,27,M,1,50667,Self-Employed,2,3,21553,Car Loan,371445,60,Own,257559,Bidar,Karnataka
CUST-2026-D01621,Ekavir Majumdar,RUOEF0313M,27,M,2,22797,Salaried,6,1,7281,Personal Loan,51949,12,Family,284752,Aurangabad,Uttar Pradesh
CUST-2026-D01622,Charles Sahni,BZVQQ1971N,49,F,3,103787,Salaried,14,1,34319,Car Loan,1360001,36,Own,563332,Rewa,Andhra Pradesh
CUST-2026-D01623,Hemangini Gokhale,PAXTR0316A,37,M,1,87148,Self-Employed,11,0,0,Business Loan,9486652,36,Own,440173,Guntur,Sikkim
CUST-2026-D01624,Wahab Rajagopal,CZFAI8724X,41,F,1,85206,Self-Employed,10,2,32182,Car Loan,1720242,84,Rent,846451,Bahraich,Himachal Pradesh
CUST-2026-D01625,Amara Palla,XSSHV0716X,32,F,2,231545,Self-Employed,6,1,81009,Home Loan,7364599,120,Own,197143,Bharatpur,Madhya Pradesh
CUST-2026-D01626,Vamakshi De,PHWCA8989Q,40,F,2,281649,Salaried,17,0,0,Car Loan,1890294,84,Own,482646,Pondicherry,Rajasthan
CUST-2026-D01627,Vaishnavi Virk,TOKXM8796K,62,M,0,231565,Self-Employed,5,3,77305,Personal Loan,1746774,12,Family,385122,Malda,Gujarat
CUST-2026-D01628,Umang Jani,AKWDE8663N,39,M,1,50536,Salaried,1,0,0,Car Loan,2430277,36,Rent,119468,Howrah,Haryana
CUST-2026-D01629,Nidhi Sanghvi,LHOKM2822A,39,F,1,79293,Salaried,8,2,32813,Business Loan,728408,12,Family,640934,Singrauli,Tamil Nadu
CUST-2026-D01630,Nidhi Bhatnagar,SMAYW6898T,33,M,3,59463,Salaried,4,0,0,Marriage Loan,1480693,12,Rent,370242,Munger,Arunachal Pradesh
CUST-2026-D01631,Aayush Mitra,EZVQS7983D,63,M,4,30170,Retired,25,0,0,Business Loan,1095425,24,Rent,872600,Rohtak,Arunachal Pradesh
CUST-2026-D01632,Amrita Zacharia,XXISM4072T,39,M,1,77763,Business,16,1,18034,Personal Loan,1413982,24,Rent,507302,Satara,Odisha
CUST-2026-D01633,Kabir Ramachandran,ANRDN6000I,41,F,1,72058,Business,10,0,0,Education Loan,2143986,180,Family,385949,Mahbubnagar,Sikkim
CUST-2026-D01634,Pranit Chaudhry,POCIH8951A,36,M,4,167127,Self-Employed,4,0,0,Car Loan,485814,84,Rent,661273,Gudivada,West Bengal
CUST-2026-D01635,Ekiya Vyas,DZLZT3925Z,61,M,2,35308,Self-Employed,5,1,13315,Personal Loan,1878260,24,Own,126668,Vijayanagaram,Maharashtra
CUST-2026-D01636,Reva Kaul,LPDCR7101C,34,M,0,127848,Professional,10,3,19433,Personal Loan,990368,48,Family,287901,Chapra,Karnataka
CUST-2026-D01637,Tristan Ratti,CIPWR6237R,44,M,2,99480,Self-Employed,17,1,31767,Marriage Loan,687833,36,Rent,398197,Srinagar,Uttar Pradesh
CUST-2026-D01638,Jhalak Raghavan,EGRIE0811K,28,M,1,120652,Self-Employed,1,0,0,Personal Loan,1718926,48,Rent,936201,Meerut,Meghalaya
CUST-2026-D01639,Yagnesh Kari,RMPRF3534O,34,F,0,219919,Self-Employed,6,0,0,Personal Loan,727763,60,Family,593724,Satna,Telangana
CUST-2026-D01640,Ryan Raj,YTLWM9722S,48,F,0,102366,Business,6,0,0,Personal Loan,288257,24,Rent,138455,Nagpur,Tripura
CUST-2026-D01641,Samuel Sarkar,FGKIQ8323C,28,F,2,107045,Business,4,3,31598,Marriage Loan,453948,24,Own,781995,Sambalpur,Odisha
CUST-2026-D01642,Hemani Soman,LLBEJ4162P,29,M,3,123105,Self-Employed,8,1,27272,Education Loan,333612,120,Rent,538884,Anand,Goa
CUST-2026-D01643,Harsh Balay,IQLHG8511C,39,F,1,88252,Self-Employed,8,1,35313,Personal Loan,1139739,48,Rent,934900,Barasat,Madhya Pradesh
CUST-2026-D01644,Yug Behl,ZGOOG1223J,45,M,3,15000,Self-Employed,17,0,0,Personal Loan,927807,24,Rent,421340,Hazaribagh,Manipur
CUST-2026-D01645,Yachana Mittal,ENWDY2454S,46,F,2,197702,Self-Employed,3,1,83403,Home Loan,10202815,120,Rent,937555,Nadiad,Kerala
CUST-2026-D01646,Anmol Sinha,UIYYO1816C,37,M,1,19354,Business,11,1,7974,Personal Loan,1093690,36,Rent,625697,Dehri,Bihar
CUST-2026-D01647,Rachita Kota,QINMK1632W,38,M,2,39666,Salaried,3,0,0,Personal Loan,274419,48,Own,924654,Kalyan-Dombivli,Tamil Nadu
CUST-2026-D01648,Tarak Pathak,BDWSL9699G,29,F,2,88396,Self-Employed,0,2,29063,Education Loan,4882619,120,Family,316282,Bhalswa Jahangir Pur,Tamil Nadu
CUST-2026-D01649,Lucky Rana,YATTU1905H,37,F,2,34145,Salaried,12,0,0,Car Loan,2491767,60,Rent,269951,Nellore,Mizoram
CUST-2026-D01650,Warda Biswas,GICXO3928U,51,M,2,187062,Self-Employed,9,0,0,Home Loan,2685721,120,Own,431990,Karnal,West Bengal
CUST-2026-D01651,Indrajit Dugal,QEVGK0363G,59,F,1,20093,Salaried,2,2,3518,Personal Loan,541375,12,Family,771592,Ramgarh,Nagaland
CUST-2026-D01652,Amruta Arya,UYBFA7924P,27,M,2,129207,Self-Employed,2,1,45486,Car Loan,1118267,36,Rent,728238,Morbi,Andhra Pradesh
CUST-2026-D01653,Vasana Naik,FFYTR8120S,49,M,2,55970,Salaried,5,1,11505,Car Loan,407210,60,Own,871006,Bijapur,Uttarakhand
CUST-2026-D01654,Pratyush Rajagopal,WSXKS2993V,31,F,3,53336,Business,3,0,0,Car Loan,650691,36,Family,736110,Mira-Bhayandar,Tamil Nadu
CUST-2026-D01655,Sanya Shankar,XFNBF5020D,28,M,1,39626,Self-Employed,1,2,13421,Business Loan,6718926,60,Own,126072,Bellary,Punjab
CUST-2026-D01656,Sachi Golla,IGUEB3544E,39,F,1,53794,Professional,2,3,16455,Business Loan,6285623,12,Rent,347685,Machilipatnam,Mizoram
CUST-2026-D01657,Baljiwan Wable,IPMCL3779A,31,F,0,202781,Business,2,0,0,Personal Loan,762985,24,Rent,491070,Bokaro,Manipur
CUST-2026-D01658,Harish Chhabra,TSRMH6917G,54,M,1,34621,Self-Employed,14,2,11976,Home Loan,10555221,180,Rent,824760,Kalyan-Dombivli,Rajasthan
CUST-2026-D01659,Madhav Mani,SYTSB3152O,46,F,2,160892,Self-Employed,2,0,0,Car Loan,777730,36,Rent,473147,Suryapet,Meghalaya
CUST-2026-D01660,Varsha Pillay,EPVCP2726J,45,F,5,23183,Salaried,12,0,0,Personal Loan,413444,48,Rent,710601,Meerut,Mizoram
CUST-2026-D01661,Netra Karan,SXNNA6042L,62,M,5,100661,Retired,19,0,0,Personal Loan,1481251,60,Family,682495,Nellore,Mizoram
CUST-2026-D01662,Ikbal Mannan,QZLVC4232F,48,F,1,102374,Self-Employed,20,0,0,Personal Loan,825543,60,Rent,278822,Bidar,Assam
CUST-2026-D01663,Tripti Naidu,VRSZD2148A,60,F,2,57492,Self-Employed,2,0,0,Personal Loan,877329,36,Rent,610402,Adoni,Meghalaya
CUST-2026-D01664,Saanvi Sandal,HSGSE1948D,41,M,1,33378,Salaried,9,2,10311,Personal Loan,682972,48,Rent,682859,Jamalpur,Mizoram
CUST-2026-D01665,Champak Yadav,HKMNJ3628B,36,M,0,51252,Salaried,1,2,19793,Personal Loan,1324735,12,Family,234655,Bhilai,Arunachal Pradesh
CUST-2026-D01666,Reyansh Parmar,OMDPW7919R,31,M,2,22124,Self-Employed,6,2,5369,Personal Loan,344538,12,Rent,935002,Faridabad,Maharashtra
CUST-2026-D01667,Oscar Babu,ASHFP5901M,38,F,1,40373,Self-Employed,5,0,0,Personal Loan,258159,24,Rent,475546,Phagwara,Odisha
CUST-2026-D01668,Falguni Keer,BDNFR2361Q,46,F,1,109214,Self-Employed,25,3,27064,Education Loan,1247048,60,Rent,686099,Amaravati,Maharashtra
CUST-2026-D01669,Naveen Narasimhan,WOKMX6932C,58,F,1,39028,Salaried,1,1,8080,Car Loan,2109818,48,Family,510132,Meerut,Odisha
CUST-2026-D01670,Unni Sachdev,MMRLS2679N,28,M,2,103384,Self-Employed,2,1,22700,Education Loan,2607651,180,Rent,185692,Amravati,Nagaland
CUST-2026-D01671,Kashvi Mitra,UFRLS3755F,47,F,1,52689,Salaried,0,2,18625,Personal Loan,1611486,48,Own,444721,Junagadh,Karnataka
CUST-2026-D01672,Imaran Malhotra,ZNXZZ2487U,27,M,0,53074,Business,0,1,12348,Home Loan,14740789,240,Family,490456,Firozabad,Goa
CUST-2026-D01673,Vidhi Tara,XSJUK9340K,48,F,2,144689,Self-Employed,15,0,0,Home Loan,12613581,180,Rent,927224,Rajahmundry,Haryana
CUST-2026-D01674,Jackson Raja,QAIRR2343D,42,M,5,93740,Self-Employed,16,1,31186,Personal Loan,1748370,60,Rent,543612,Ballia,Chhattisgarh
CUST-2026-D01675,Chaman Wali,DIZSY5795E,50,F,2,70383,Self-Employed,5,2,25194,Personal Loan,347555,48,Family,202001,Khora ,Jharkhand
CUST-2026-D01676,Matthew Shah,GJNIJ6935V,47,M,2,33321,Self-Employed,19,0,0,Personal Loan,1637001,60,Own,810473,Bhopal,Arunachal Pradesh
CUST-2026-D01677,Chakradev Ghosh,ZRDFG0844B,51,M,1,212679,Salaried,21,1,87878,Marriage Loan,185235,48,Rent,200792,Nizamabad,Uttarakhand
CUST-2026-D01678,Mitesh Arya,ILDQJ1625K,38,M,2,232604,Business,10,2,77825,Personal Loan,1318603,60,Rent,129009,Warangal,Gujarat
CUST-2026-D01679,Upkaar Gera,IXCCQ2697W,30,M,1,184077,Self-Employed,9,2,64407,Personal Loan,758436,36,Own,778968,Thrissur,Haryana
CUST-2026-D01680,Lila Dutt,UUWNH0745C,42,M,2,157187,Self-Employed,13,1,36630,Personal Loan,1130205,60,Rent,882086,Sirsa,Uttar Pradesh
CUST-2026-D01681,Maya Narula,TNTML4345V,60,M,1,38999,Professional,25,0,0,Education Loan,4315570,180,Own,467806,Bangalore,Odisha
CUST-2026-D01682,Yoshita Varughese,TIGMW7817C,30,F,2,195578,Salaried,7,1,64926,Personal Loan,1893968,48,Rent,984573,Hindupur,Tamil Nadu
CUST-2026-D01683,Bachittar Loke,PEEPZ1354X,58,M,2,142684,Self-Employed,20,2,48830,Car Loan,428942,48,Own,588250,Raurkela Industrial Township,Himachal Pradesh
CUST-2026-D01684,Utkarsh Mutti,ACEZR3111C,37,M,3,123098,Self-Employed,14,3,50062,Marriage Loan,1335968,24,Own,626551,Sirsa,Haryana
CUST-2026-D01685,Nicholas Jaggi,HIWKN5983M,46,M,2,65228,Self-Employed,4,0,0,Car Loan,2037298,36,Rent,558408,Bharatpur,Arunachal Pradesh
CUST-2026-D01686,Wahab Rau,QIINH7356X,38,M,2,15000,Salaried,4,1,2853,Car Loan,1113878,48,Own,990044,Panipat,Rajasthan
CUST-2026-D01687,Falan Hans,JRUKJ2663D,38,M,1,174566,Business,2,2,37695,Personal Loan,349329,24,Rent,231350,Varanasi,Meghalaya
CUST-2026-D01688,Champak Sathe,UUEAW4667R,25,F,0,67583,Self-Employed,2,1,29795,Home Loan,10949469,180,Own,327056,Agartala,Uttarakhand
CUST-2026-D01689,Oni Devan,MLEPL7756H,49,F,5,85411,Business,27,1,17897,Business Loan,8895562,24,Family,855597,Katihar,Jharkhand
CUST-2026-D01690,Frederick Sule,TMOQH7382A,48,M,2,73903,Self-Employed,6,0,0,Home Loan,12126684,180,Rent,534176,Khammam,Punjab
CUST-2026-D01691,Qadim Wable,DUGBL4244E,28,F,2,32651,Professional,7,1,10053,Car Loan,310336,48,Own,126850,Tadepalligudem,Jharkhand
CUST-2026-D01692,Isaac Bose,ZUNHK3564U,47,M,3,32284,Self-Employed,9,3,4965,Home Loan,12509988,240,Family,904871,Salem,Andhra Pradesh
CUST-2026-D01693,Isaiah Grover,FCFPN2266T,39,F,1,61452,Self-Employed,5,1,15230,Car Loan,1537964,48,Own,565350,Bardhaman,Madhya Pradesh
CUST-2026-D01694,Hardik Patla,HXDVN3900F,52,F,2,57830,Professional,26,1,24539,Personal Loan,1917202,36,Own,181216,Dindigul,Telangana
CUST-2026-D01695,Advay Gopal,JPPSK6235R,57,F,0,152409,Salaried,11,2,47714,Personal Loan,1536119,12,Rent,695639,Bongaigaon,West Bengal
CUST-2026-D01696,Xiti Andra,ABIKJ6707S,39,M,3,51580,Self-Employed,3,0,0,Car Loan,1258565,60,Rent,734934,Kadapa,Karnataka
CUST-2026-D01697,Daniel Lad,BPYHX7436U,43,F,5,38924,Self-Employed,21,1,8239,Personal Loan,1086847,12,Rent,399289,Parbhani,Bihar
CUST-2026-D01698,Dhruv Thakur,LYNGJ9205D,59,M,3,141963,Self-Employed,11,0,0,Personal Loan,425299,12,Rent,429666,Dibrugarh,Gujarat
CUST-2026-D01699,Sai Aggarwal,RATRF0091Z,54,F,0,68486,Salaried,15,1,23439,Business Loan,1692747,36,Rent,606589,South Dumdum,Meghalaya
CUST-2026-D01700,Pooja Dada,FXVVN4722Q,34,M,2,131785,Self-Employed,6,1,40759,Personal Loan,1528910,12,Rent,469704,Aurangabad,Odisha
CUST-2026-D01701,Wriddhish Devi,LJUHX7798N,33,M,3,186653,Self-Employed,10,3,35604,Home Loan,9098000,240,Own,270268,Solapur,Andhra Pradesh
CUST-2026-D01702,Ekantika Dara,WUKRJ4182C,38,F,0,48500,Salaried,5,2,14480,Business Loan,7367916,36,Rent,213719,Haldia,Maharashtra
CUST-2026-D01703,Yuvraj Barad,ZHPQZ9504I,34,M,2,54569,Business,6,0,0,Business Loan,6449347,12,Rent,243923,Gopalpur,Arunachal Pradesh
CUST-2026-D01704,Meghana Tata,WUFBD3387E,41,M,2,29268,Self-Employed,14,1,5612,Personal Loan,1058998,24,Own,351113,Sri Ganganagar,Maharashtra
CUST-2026-D01705,Mohammed Chokshi,OZGZJ4416M,38,F,0,313302,Self-Employed,8,0,0,Education Loan,2717589,180,Own,138978,Junagadh,Assam
CUST-2026-D01706,Ranbir Muni,AXSKT8674G,24,M,2,62149,Self-Employed,2,0,0,Personal Loan,563306,36,Rent,294057,Siliguri,Himachal Pradesh
CUST-2026-D01707,Daksh Mittal,DXWEQ6395M,41,M,2,17489,Professional,18,2,7612,Business Loan,9903950,36,Own,225035,Karnal,Nagaland
CUST-2026-D01708,Jyoti Dasgupta,HAFQD5184I,32,F,0,36485,Salaried,2,2,10752,Personal Loan,367305,12,Rent,750818,Bidhannagar,Goa
CUST-2026-D01709,Triveni Doshi,GMDSW2998O,23,F,2,40184,Salaried,0,1,11967,Business Loan,9243608,36,Rent,330852,Kishanganj,Punjab
CUST-2026-D01710,Kala Doshi,ZCTCP3057X,47,F,2,30133,Self-Employed,6,2,6709,Personal Loan,1125994,36,Rent,492380,Bhubaneswar,Manipur
CUST-2026-D01711,Zaid Bhatia,CEQUA6087K,55,F,3,125872,Self-Employed,7,0,0,Personal Loan,661542,36,Own,146631,Vijayawada,Karnataka
CUST-2026-D01712,Ekaja Dar,MBBTL2476R,23,M,4,206760,Salaried,1,2,80799,Home Loan,2724999,120,Rent,855488,Maheshtala,Himachal Pradesh
CUST-2026-D01713,Ekansh Brahmbhatt,BUQHO5454H,50,F,5,21543,Self-Employed,8,2,3989,Personal Loan,659359,12,Rent,524724,Bilaspur,Uttarakhand
CUST-2026-D01714,Ayush Maharaj,KGTDA5929Q,35,M,2,869295,Salaried,13,1,273336,Car Loan,890842,36,Rent,991456,Latur,Jharkhand
CUST-2026-D01715,Hredhaan Chander,QFREQ2951H,34,F,2,28585,Self-Employed,4,1,8263,Marriage Loan,986017,12,Rent,586663,Deoghar,Assam
CUST-2026-D01716,Vedant Chanda,AIYBT6079C,32,M,2,32538,Salaried,1,1,8705,Home Loan,7739020,240,Rent,912500,Rajkot,Odisha
CUST-2026-D01717,George Sane,PNGXD1130B,45,M,3,27529,Self-Employed,0,0,0,Personal Loan,1041756,24,Own,922515,Jaunpur,Jharkhand
CUST-2026-D01718,Charita Kalita,UPNPM0797B,53,F,1,98457,Self-Employed,4,3,38966,Personal Loan,1218362,24,Family,883731,Karnal,Odisha
CUST-2026-D01719,Udant Toor,KGVZU3234W,29,F,5,88016,Business,6,1,28211,Personal Loan,1882899,36,Rent,587728,Salem,Goa
